Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mozambique,MOZ,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.439708803,3.406984881,3.366631122,3.319461736,3.267327396,3.211805065,3.158234075,3.109338904,3.066072828,3.030109115,3.000985065,2.978748875,2.959927849,2.94389061,2.933090798,2.926944026,2.926098363,2.924420059,2.920287374,2.921269682,2.938381732,2.966295847,2.992757818,3.016733252,3.037160242,3.055325878,3.07492476,3.094696892,3.109306411,3.118707353,3.123906038,3.128991919,3.133702022,3.135374041,3.133779253,3.130779686,3.124643998,3.115600915,3.102768693,3.081810999,3.058061003,3.041702833,3.02990253,3.014758359,2.998142337,2.983354013,2.971647113,2.961660516,2.952458163,2.942747812,2.93108305,2.919284616,2.913026513,2.919862675,2.936053249,2.951020196,2.96613323,2.988741163,3.02076233,3.058998691,3.092306395,3.106421091,
Mauritania,MRT,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.202729068,2.283383481,2.361623699,2.435616065,2.504836542,2.568439942,2.626311282,2.6791536,2.728178621,2.775360358,2.820807895,2.863260451,2.903618528,2.942706917,2.979367005,3.013401141,3.044978123,3.07375511,3.100329363,3.125151211,3.147963001,3.169194542,3.18942432,3.207873734,3.224663276,3.240495908,3.255018871,3.268680215,3.282083592,3.298990253,3.315010988,3.325298803,3.322719234,3.313628942,3.309790971,3.313456686,3.327872691,3.342606033,3.354313171,3.364461405,3.372355259,3.383595685,3.399065254,3.415134197,3.429243774,3.447175031,3.468660109,3.488435287,3.551384959,3.643656776,3.710414437,3.750747244,3.76585074,3.715683197,3.619706495,3.541977196,3.484462611,3.443920793,3.418847679,3.408310735,3.393432281,3.369415658,
Mauritius,MUS,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.670960908,3.855907359,4.005929406,4.0348729,4.016611405,4.030073377,4.067712719,4.113648293,4.156997619,4.201572447,4.256345713,4.327543198,4.392951596,4.432610667,4.474507041,4.537649258,4.614498935,4.705768044,4.818598236,4.949857777,5.077358327,5.185934654,5.283275864,5.36725329,5.432587366,5.505275332,5.602879447,5.719112385,5.860599057,6.036446043,6.236527107,6.418703604,6.555785857,6.657923105,6.740084284,6.809235126,6.856587012,6.894681442,6.954862967,7.041162147,7.135914233,7.257024366,7.400192459,7.536733124,7.671658165,7.806967036,7.940153584,8.083001228,8.267582411,8.514178651,8.794641821,9.075124972,9.370159962,9.718880315,10.13843689,10.62346707,11.14619637,11.66527326,12.17029574,12.66577253,13.17904091,13.70353315,
Malawi,MWI,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.105348573,3.091730767,3.076624148,3.060376298,3.047204166,3.037906316,3.033925698,3.036499777,3.037714791,3.029042666,3.010419678,2.981144899,2.943451466,2.90506936,2.875545099,2.864422827,2.871905389,2.894518238,2.969858089,3.095781768,3.224867029,3.351659153,3.477039823,3.595455284,3.697404619,3.780746607,3.837413841,4.011077575,4.096854678,3.990229474,3.900124669,3.819320696,3.744434788,3.672358765,3.599359536,3.588831219,3.634331113,3.66148295,3.652654816,3.769714777,3.990780579,4.154855826,4.300744987,4.440718649,4.569648162,4.676961058,4.756275741,4.787504579,4.692288625,4.517971628,4.367053999,4.235677576,4.118349704,4.001236034,3.888367318,3.771576026,3.648516456,3.537138264,3.436060216,3.344351657,3.255961219,3.160248879,
Malaysia,MYS,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.653580156,2.588743176,2.558082589,2.547797955,2.539296285,2.529829319,2.514045618,2.488211729,2.468564591,2.475728455,2.513982032,2.582726093,2.682331883,2.794953192,2.898393979,2.985528092,3.056573216,3.113676475,3.165050965,3.22182074,3.28831482,3.364839218,3.450806919,3.537901048,3.618348373,3.689686373,3.753003327,3.808420063,3.858329164,3.908523921,3.95963757,4.011609894,4.065076488,4.11824401,4.170243358,4.223773342,4.275897352,4.320475138,4.362895356,4.414820302,4.48828337,4.583494477,4.691631815,4.801576032,4.899704123,4.986918795,5.070590746,5.155355323,5.247761752,5.354895405,5.473318253,5.604121015,5.752842677,5.916530224,6.096077476,6.293653919,6.509353982,6.743727387,6.996941358,7.262703478,7.537486074,7.802676893,
North America,NAC,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,9.882117562,10.01296411,10.13354436,10.26502342,10.38802607,10.47491979,10.54270664,10.65525099,10.7653764,10.8495587,10.97178503,11.09955446,11.24995001,11.43932949,11.64536602,11.87327606,12.13247277,12.39164774,12.61425375,12.79395507,12.94309307,13.09057177,13.22939604,13.33853596,13.48111996,13.66194245,13.80570955,13.91739097,14.08840178,14.23237745,14.27035794,14.32366359,14.37878615,14.37089903,14.36327336,14.35290687,14.3008595,14.2279876,14.14039682,14.04822866,13.9638223,13.91562883,13.87089061,13.83383248,13.83420394,13.86597447,13.91340514,13.99124321,14.13603412,14.3085779,14.48049258,14.71986704,15.04730252,15.37822642,15.63502799,15.84736497,16.20113073,16.59584043,16.93944365,17.34142975,17.79148887,18.2799557,
Namibia,NAM,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,4.641918056,4.630065938,4.616277793,4.602939326,4.591657011,4.583502843,4.578850283,4.576110848,4.572037663,4.560721114,4.540400676,4.514143886,4.481801521,4.447603908,4.416654792,4.38979067,4.376987046,4.374978392,4.416099365,4.462474439,4.493667616,4.556280581,4.590182868,4.581070452,4.561546965,4.531522481,4.487664066,4.43184043,4.360641276,4.182593825,4.032491118,3.993030327,3.960028452,3.925664871,3.890381234,3.857043723,3.827895513,3.801881924,3.776168074,3.752184022,3.734400924,3.724979832,3.725560667,3.738428974,3.761092048,3.791541808,3.830060272,3.875759687,3.927990176,3.985416396,4.048648212,4.116089113,4.184261002,4.254128774,4.333886526,4.423529132,4.515975898,4.610512226,4.70694549,4.805548871,4.890722851,4.912281238,
New Caledonia,NCL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.919074841,3.848006897,3.792997731,3.760559866,3.738845719,3.717426345,3.699557662,3.692528432,3.668542199,3.570299221,3.524622057,3.573342538,3.621211068,3.668122271,3.717457307,3.769075198,3.827385152,3.890088636,3.954288822,4.025643377,4.097670893,4.167066862,4.230849891,4.289090849,4.352855826,4.420190471,4.488572829,4.562154977,4.646761731,4.759095843,4.852763211,4.906154616,4.960100913,5.023212479,5.095528072,5.179918672,5.271323261,5.375886108,5.521810097,5.70267626,5.903175286,6.115873578,6.334384969,6.56172043,6.796715273,6.993059432,7.193569883,7.436934069,7.684433604,7.926384911,8.135435813,8.325586513,8.522416545,8.726594903,8.954726076,9.246246865,9.573647798,9.897861036,10.23091072,10.58714473,10.96566486,11.33435036,
Niger,NER,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,1.323895413,1.410363202,1.496891991,1.578133239,1.647555496,1.703718071,1.748463315,1.781839567,1.80778509,1.833006348,1.859398795,1.885681437,1.912771605,1.942739182,1.975801448,2.012770642,2.051237838,2.089040269,2.1272016,2.165434296,2.202278304,2.23734822,2.271322825,2.303822773,2.332764938,2.357867724,2.381559914,2.404970845,2.428275194,2.450807354,2.472479782,2.492186067,2.509170694,2.524762788,2.540150905,2.554285078,2.567012952,2.579647104,2.591783989,2.602261038,2.610885221,2.618543473,2.626290472,2.634382119,2.645058996,2.65938517,2.676428722,2.696496473,2.719500837,2.744488276,2.770119363,2.793203721,2.80791786,2.804830721,2.787187039,2.772076694,2.762638943,2.755506048,2.749621657,2.745006938,2.726704852,2.694761567,
Nigeria,NGA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.713058826,3.721974849,3.728320104,3.729775467,3.725182339,3.713728474,3.694731315,3.66642559,3.637093083,3.612500462,3.58902366,3.568107488,3.55045523,3.533633974,3.515791274,3.498170501,3.484999984,3.475315038,3.466633791,3.458064243,3.448517085,3.440413151,3.435042103,3.430086358,3.426102303,3.424163364,3.421509681,3.419047023,3.418357919,3.418316838,3.417323961,3.41473906,3.410186772,3.404403111,3.395507665,3.383675507,3.372295751,3.360848908,3.348051432,3.335634822,3.32522803,3.315970249,3.307671926,3.300702649,3.293402653,3.2854916,3.278239205,3.271071438,3.262956237,3.255731913,3.249690307,3.243143229,3.234747572,3.220621885,3.196659639,3.178576914,3.171668418,3.165711727,3.162846453,3.163278137,3.158243006,3.141758161,
Nicaragua,NIC,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,2.761832666,2.727976069,2.695568268,2.666425664,2.644695789,2.632426248,2.629619497,2.635794215,2.648994788,2.666299852,2.685686793,2.705691242,2.71517321,2.724805073,2.743421454,2.761153062,2.778841053,2.797523722,2.815113243,2.831202389,2.850980569,2.873515625,2.895308167,2.918723759,2.947954695,2.983904399,3.026108042,3.074328443,3.125731742,3.177294162,3.226950471,3.274177278,3.318924475,3.360210096,3.397528309,3.431906843,3.476513692,3.533554573,3.591234215,3.651412879,3.714845856,3.776753397,3.834881082,3.890004383,3.946016711,3.994287319,4.038870515,4.09610957,4.167120814,4.250574338,4.342022945,4.435230607,4.532550495,4.6427861,4.76987356,4.917237483,5.074867686,5.23072659,5.387528181,5.54797821,5.681343778,5.8106397,
Netherlands,NLD,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,9.545945199,9.731416192,9.916322646,10.0847443,10.26043237,10.4392757,10.61896481,10.8219271,11.02252388,11.20129293,11.37541354,11.54914148,11.72396513,11.92117071,12.14514558,12.35994881,12.54960223,12.76576137,13.00605301,13.24128822,13.44979186,13.62769229,13.80009102,13.95176855,14.08671189,14.28362954,14.52309373,14.73722685,14.94714335,15.12837534,15.26233437,15.36605234,15.452256,15.52177279,15.58485526,15.66065826,15.73127496,15.79216829,15.83792581,15.86073225,15.87799076,15.89998497,15.92633487,15.9757344,16.07393792,16.21009258,16.34414429,16.48779527,16.68468543,16.93585641,17.17983921,17.57916649,18.12972923,18.59957528,19.00350382,19.35536136,19.6702014,19.9880358,20.3087066,20.63072552,20.94082032,21.23810071,
Norway,NOR,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,12.09956205,12.32489054,12.55118446,12.7640908,12.97558176,13.21956943,13.5156062,13.80152024,14.03042586,14.23655668,14.44547298,14.65062043,14.84477944,15.04611687,15.2768031,15.52421409,15.77409764,16.04739429,16.32170996,16.57328869,16.81753727,17.05474216,17.31181916,17.58627626,17.80636703,18.05984429,18.3472753,18.55008692,18.68562222,18.78634086,18.8267205,18.81380361,18.76879562,18.66043373,18.53878664,18.43485703,18.32674701,18.19527946,18.01105695,17.7756425,17.54934759,17.36226777,17.17658771,17.02148452,16.92817959,16.86434109,16.7771795,16.69507899,16.67175852,16.72676256,16.85504069,17.06321732,17.29221352,17.47994317,17.67141448,17.86795208,18.0559336,18.26342354,18.51849884,18.79200805,19.09602075,19.4381133,
Nepal,NPL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.270823013,3.302281441,3.332734543,3.363312437,3.395033247,3.427589021,3.460583231,3.493615034,3.525724252,3.556569417,3.587347823,3.619097243,3.649960015,3.678596518,3.705289252,3.730940621,3.757422708,3.782125427,3.805834554,3.831074764,3.856204555,3.880926078,3.902974738,3.919146063,3.931315309,3.941804017,3.951215521,3.962332769,3.974175962,3.985250867,3.994638223,4.003034683,4.008507523,4.015303519,4.026572241,4.039978767,4.057745574,4.080325421,4.108760168,4.141120755,4.176396033,4.216050134,4.262585971,4.315520888,4.3734671,4.450264162,4.549692984,4.660340556,4.77585011,4.891697648,5.003863975,5.119851876,5.251554532,5.400666296,5.547303358,5.677384961,5.799132876,5.915817277,6.029022292,6.140476905,6.222144356,6.256157022,
Nauru,NRU,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,5.463824677,5.110132159,4.719352136,4.195986448,3.77267231,3.358710255,3.048390535,2.735435373,2.434117884,2.342100211,2.251162791,2.10755814,2.116308021,2.108013937,2.049530316,1.960784314,1.871921182,1.826923077,1.807891841,1.930261519,2.111265218,2.192114477,2.225609756,2.269356274,2.362869198,2.42022715,2.362102531,2.239920358,2.084325869,1.88034188,1.692694114,1.508485229,1.403580146,1.409159537,1.453634085,1.527860995,1.594737367,1.672473868,1.660369855,1.560636183,1.473223173,1.396230179,1.346902125,1.315920646,1.315134004,1.334661355,1.383910793,1.414624427,1.385704317,1.36549387,1.40438247,1.479495581,1.614323452,1.795092142,1.912313433,1.970982754,2.060843965,2.164237717,2.205316694,2.300780922,2.504339202,2.747520728,
New Zealand,NZL,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,9.811861143,9.775716733,9.739823316,9.707709324,9.666062465,9.643407634,9.64563002,9.673410152,9.724451797,9.780108773,9.841992108,9.901871184,9.952661083,9.996676419,10.04831584,10.13814141,10.28463917,10.47913724,10.71500113,10.95744762,11.17663213,11.38035993,11.53044048,11.61582779,11.71994776,11.87105354,12.04353307,12.22056958,12.37809332,12.50333167,12.60452402,12.70566058,12.80715355,12.88281506,12.92663787,12.93265113,12.90163769,12.87459081,12.89272463,12.91597937,12.96587474,13.0122768,12.97044178,12.91431456,12.92478785,13.03093929,13.19237403,13.34466597,13.47269359,13.61663276,13.81123616,14.08880889,14.45889881,14.84746431,15.13965163,15.34020915,15.51589946,15.67977178,15.86879375,16.12106714,16.44927309,16.81413638,
OECD members,OED,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,9.501480973,9.637167612,9.765817474,9.885644459,10.00967456,10.14063172,10.27613491,10.4211131,10.55296443,10.67029134,10.80221284,10.93885982,11.09485105,11.26449837,11.43757242,11.61569304,11.79294419,11.97575586,12.15519269,12.31421675,12.41681632,12.45202591,12.4533377,12.43229051,12.4592369,12.59255868,12.77048559,12.94256005,13.12755502,13.30075761,13.44722613,13.59741179,13.74330109,13.8690904,13.99615756,14.12949121,14.25141395,14.36194575,14.4628667,14.56239691,14.67797583,14.81570916,14.95098432,15.07412052,15.2087814,15.3678363,15.53265757,15.68920448,15.8548301,16.03432958,16.19442233,16.3828036,16.67493853,17.01030007,17.33214746,17.61945706,17.91874332,18.21931206,18.51236652,18.82701686,19.14184793,19.4569736,
Oman,OMN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.521514025,3.555908714,3.592466486,3.628238933,3.660157078,3.688443786,3.713546195,3.735202998,3.754582633,3.771304982,3.783986801,3.792400398,3.797093144,3.796529185,3.77802373,3.74418386,3.705028923,3.659043901,3.60698197,3.550905648,3.492629593,3.432928473,3.373783459,3.317243268,3.265155518,3.219284027,3.174968605,3.12778871,3.077608201,3.024184159,2.967726012,2.908886551,2.849121041,2.792680775,2.763923253,2.75843895,2.751207,2.739806662,2.725139838,2.70833885,2.687592486,2.662211975,2.629822383,2.597060203,2.62035584,2.695968644,2.768199422,2.827844306,2.871451007,2.900427301,2.95734526,3.057474405,3.175806438,3.279228483,3.350320969,3.413655978,3.488823777,3.555103503,3.592213471,3.638799881,3.712874736,3.700567975,
Other small states,OSS,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,6.183390644,6.210284634,6.231632108,6.252696216,6.284120239,6.323643015,6.353021091,6.372040096,6.395090098,6.415194955,6.432891615,6.45673354,6.479533273,6.483326666,6.478244865,6.46736795,6.439323745,6.406031671,6.370354223,6.333707521,6.297102677,6.255406399,6.205053843,6.153461311,6.102394877,6.05013877,6.013282097,5.991711409,5.973162397,5.950124325,5.932417858,5.927803314,5.931789097,5.937153646,5.94183575,5.951637159,5.960040616,5.968250913,5.971332133,5.984826412,6.009087969,6.035195908,6.068940825,6.099790415,6.127329739,6.151113354,6.166777913,6.175746367,6.178926357,6.183697669,6.193631063,6.210148627,6.236088417,6.268921849,6.31540488,6.372093586,6.430666671,6.494512052,6.56298095,6.640462898,6.733831694,6.813634272,
Pakistan,PAK,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.359463447,3.253533689,3.162808144,3.088142086,3.029933096,2.986693938,2.958389751,2.943109628,2.938593148,2.94204049,2.952309932,2.959202713,2.96755569,2.98527151,3.005205538,3.027232701,3.051196644,3.076500181,3.102148423,3.124492273,3.138274598,3.14560421,3.153373325,3.166237067,3.186281492,3.203580047,3.213298337,3.21866088,3.222686477,3.228551167,3.236236683,3.244520065,3.256637613,3.267231855,3.274173186,3.28059199,3.286910267,3.297529571,3.311358588,3.328004826,3.34381874,3.360807113,3.386055971,3.417842056,3.454157136,3.49666748,3.546109576,3.600948981,3.659762063,3.720451091,3.779367897,3.837770763,3.900356596,3.967287802,4.033538556,4.093433383,4.154834553,4.226941649,4.30701364,4.393786691,4.475789118,4.548843655,
Panama,PAN,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.768992403,3.772923468,3.778152541,3.784222585,3.791819482,3.802638461,3.817172616,3.836240449,3.859997606,3.887367912,3.918340644,3.953060456,3.991118196,4.031794381,4.074623305,4.119480107,4.165221931,4.211015682,4.256116219,4.300095075,4.342955048,4.38533284,4.427780216,4.470068681,4.512683452,4.556483149,4.600924535,4.645854086,4.691764765,4.737580983,4.784767926,4.835482701,4.889085125,4.945735614,5.006694271,5.0727386,5.145019593,5.224849054,5.312952619,5.409970311,5.516215864,5.632337867,5.758792084,5.89465131,6.037184486,6.18548341,6.340237814,6.500359293,6.664930895,6.834094042,7.008031056,7.186117773,7.367806023,7.55232628,7.74539577,7.94764835,8.155359657,8.37151298,8.598458252,8.836887642,9.074324897,9.30091082,
Peru,PER,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,3.911072815,3.921271664,3.977601524,4.070598808,4.142045795,4.188040076,4.215932164,4.2326904,4.241695855,4.229673387,4.175683714,4.156844842,4.226415472,4.285050013,4.304176182,4.318899698,4.326579572,4.327099789,4.319543209,4.303398555,4.235819729,4.130208038,4.035954814,3.951589343,3.882414711,3.832079967,3.802009973,3.793260126,3.8032067,3.829081782,3.869385322,3.924301282,3.991690854,4.069074257,4.188817337,4.340313138,4.482548661,4.616697971,4.747321593,4.887141364,5.050881758,5.24728309,5.47413245,5.717520837,5.963994348,6.209612063,6.452535077,6.68792995,6.9360693,7.188340555,7.415584058,7.620741614,7.812443326,7.996608412,8.154994083,8.270489961,8.338688422,8.416494023,8.5120046,8.623456692,8.757870683,8.86962066,
